,start_timestamp,end_timestamp,marketprice,unit
122,2018-01-06 01:00:00,2018-01-06 02:00:00,28.18,Eur/MWh
123,2018-01-06 02:00:00,2018-01-06 03:00:00,27.33,Eur/MWh
124,2018-01-06 03:00:00,2018-01-06 04:00:00,27.08,Eur/MWh
125,2018-01-06 04:00:00,2018-01-06 05:00:00,28.7,Eur/MWh
126,2018-01-06 05:00:00,2018-01-06 06:00:00,30.0,Eur/MWh
127,2018-01-06 06:00:00,2018-01-06 07:00:00,31.36,Eur/MWh
128,2018-01-06 07:00:00,2018-01-06 08:00:00,34.19,Eur/MWh
129,2018-01-06 08:00:00,2018-01-06 09:00:00,41.11,Eur/MWh
130,2018-01-06 09:00:00,2018-01-06 10:00:00,44.0,Eur/MWh
131,2018-01-06 10:00:00,2018-01-06 11:00:00,43.74,Eur/MWh
132,2018-01-06 11:00:00,2018-01-06 12:00:00,44.01,Eur/MWh
133,2018-01-06 12:00:00,2018-01-06 13:00:00,42.9,Eur/MWh
134,2018-01-06 13:00:00,2018-01-06 14:00:00,38.7,Eur/MWh
135,2018-01-06 14:00:00,2018-01-06 15:00:00,37.4,Eur/MWh
136,2018-01-06 15:00:00,2018-01-06 16:00:00,40.52,Eur/MWh
137,2018-01-06 16:00:00,2018-01-06 17:00:00,45.46,Eur/MWh
138,2018-01-06 17:00:00,2018-01-06 18:00:00,49.98,Eur/MWh
139,2018-01-06 18:00:00,2018-01-06 19:00:00,45.9,Eur/MWh
140,2018-01-06 19:00:00,2018-01-06 20:00:00,40.9,Eur/MWh
141,2018-01-06 20:00:00,2018-01-06 21:00:00,33.69,Eur/MWh
142,2018-01-06 21:00:00,2018-01-06 22:00:00,36.26,Eur/MWh
143,2018-01-06 22:00:00,2018-01-06 23:00:00,29.03,Eur/MWh
144,2018-01-06 23:00:00,2018-01-07 00:00:00,21.87,Eur/MWh
145,2018-01-07 00:00:00,2018-01-07 01:00:00,15.98,Eur/MWh
146,2018-01-07 01:00:00,2018-01-07 02:00:00,15.99,Eur/MWh
147,2018-01-07 02:00:00,2018-01-07 03:00:00,14.0,Eur/MWh
148,2018-01-07 03:00:00,2018-01-07 04:00:00,12.51,Eur/MWh
149,2018-01-07 04:00:00,2018-01-07 05:00:00,13.21,Eur/MWh
150,2018-01-07 05:00:00,2018-01-07 06:00:00,12.17,Eur/MWh
151,2018-01-07 06:00:00,2018-01-07 07:00:00,13.02,Eur/MWh
152,2018-01-07 07:00:00,2018-01-07 08:00:00,20.52,Eur/MWh
153,2018-01-07 08:00:00,2018-01-07 09:00:00,23.22,Eur/MWh
154,2018-01-07 09:00:00,2018-01-07 10:00:00,24.81,Eur/MWh
155,2018-01-07 10:00:00,2018-01-07 11:00:00,28.95,Eur/MWh
156,2018-01-07 11:00:00,2018-01-07 12:00:00,28.96,Eur/MWh
157,2018-01-07 12:00:00,2018-01-07 13:00:00,27.08,Eur/MWh
158,2018-01-07 13:00:00,2018-01-07 14:00:00,23.46,Eur/MWh
159,2018-01-07 14:00:00,2018-01-07 15:00:00,23.7,Eur/MWh
160,2018-01-07 15:00:00,2018-01-07 16:00:00,27.21,Eur/MWh
161,2018-01-07 16:00:00,2018-01-07 17:00:00,30.88,Eur/MWh
162,2018-01-07 17:00:00,2018-01-07 18:00:00,34.34,Eur/MWh
163,2018-01-07 18:00:00,2018-01-07 19:00:00,32.33,Eur/MWh
164,2018-01-07 19:00:00,2018-01-07 20:00:00,31.44,Eur/MWh
165,2018-01-07 20:00:00,2018-01-07 21:00:00,28.94,Eur/MWh
166,2018-01-07 21:00:00,2018-01-07 22:00:00,29.69,Eur/MWh
167,2018-01-07 22:00:00,2018-01-07 23:00:00,27.01,Eur/MWh
168,2018-01-07 23:00:00,2018-01-08 00:00:00,18.91,Eur/MWh
169,2018-01-08 00:00:00,2018-01-08 01:00:00,15.15,Eur/MWh
170,2018-01-08 01:00:00,2018-01-08 02:00:00,15.11,Eur/MWh
171,2018-01-08 02:00:00,2018-01-08 03:00:00,13.42,Eur/MWh
172,2018-01-08 03:00:00,2018-01-08 04:00:00,12.91,Eur/MWh
173,2018-01-08 04:00:00,2018-01-08 05:00:00,17.1,Eur/MWh
174,2018-01-08 05:00:00,2018-01-08 06:00:00,30.03,Eur/MWh
175,2018-01-08 06:00:00,2018-01-08 07:00:00,42.93,Eur/MWh
176,2018-01-08 07:00:00,2018-01-08 08:00:00,44.95,Eur/MWh
177,2018-01-08 08:00:00,2018-01-08 09:00:00,42.57,Eur/MWh
178,2018-01-08 09:00:00,2018-01-08 10:00:00,41.98,Eur/MWh
179,2018-01-08 10:00:00,2018-01-08 11:00:00,41.54,Eur/MWh
180,2018-01-08 11:00:00,2018-01-08 12:00:00,42.9,Eur/MWh
181,2018-01-08 12:00:00,2018-01-08 13:00:00,42.9,Eur/MWh
182,2018-01-08 13:00:00,2018-01-08 14:00:00,40.91,Eur/MWh
183,2018-01-08 14:00:00,2018-01-08 15:00:00,40.97,Eur/MWh
184,2018-01-08 15:00:00,2018-01-08 16:00:00,39.69,Eur/MWh
185,2018-01-08 16:00:00,2018-01-08 17:00:00,40.26,Eur/MWh
186,2018-01-08 17:00:00,2018-01-08 18:00:00,37.99,Eur/MWh
187,2018-01-08 18:00:00,2018-01-08 19:00:00,31.92,Eur/MWh
188,2018-01-08 19:00:00,2018-01-08 20:00:00,28.02,Eur/MWh
189,2018-01-08 20:00:00,2018-01-08 21:00:00,22.35,Eur/MWh
190,2018-01-08 21:00:00,2018-01-08 22:00:00,22.7,Eur/MWh
191,2018-01-08 22:00:00,2018-01-08 23:00:00,4.89,Eur/MWh
192,2018-01-08 23:00:00,2018-01-09 00:00:00,13.09,Eur/MWh
193,2018-01-09 00:00:00,2018-01-09 01:00:00,12.62,Eur/MWh
194,2018-01-09 01:00:00,2018-01-09 02:00:00,9.79,Eur/MWh
195,2018-01-09 02:00:00,2018-01-09 03:00:00,4.99,Eur/MWh
196,2018-01-09 03:00:00,2018-01-09 04:00:00,9.24,Eur/MWh
197,2018-01-09 04:00:00,2018-01-09 05:00:00,14.66,Eur/MWh
198,2018-01-09 05:00:00,2018-01-09 06:00:00,28.17,Eur/MWh
199,2018-01-09 06:00:00,2018-01-09 07:00:00,32.36,Eur/MWh
200,2018-01-09 07:00:00,2018-01-09 08:00:00,32.53,Eur/MWh
201,2018-01-09 08:00:00,2018-01-09 09:00:00,32.38,Eur/MWh
202,2018-01-09 09:00:00,2018-01-09 10:00:00,32.35,Eur/MWh
203,2018-01-09 10:00:00,2018-01-09 11:00:00,34.04,Eur/MWh
204,2018-01-09 11:00:00,2018-01-09 12:00:00,35.99,Eur/MWh
205,2018-01-09 12:00:00,2018-01-09 13:00:00,39.58,Eur/MWh
206,2018-01-09 13:00:00,2018-01-09 14:00:00,40.62,Eur/MWh
207,2018-01-09 14:00:00,2018-01-09 15:00:00,40.98,Eur/MWh
208,2018-01-09 15:00:00,2018-01-09 16:00:00,42.88,Eur/MWh
209,2018-01-09 16:00:00,2018-01-09 17:00:00,44.06,Eur/MWh
210,2018-01-09 17:00:00,2018-01-09 18:00:00,42.91,Eur/MWh
211,2018-01-09 18:00:00,2018-01-09 19:00:00,40.98,Eur/MWh
212,2018-01-09 19:00:00,2018-01-09 20:00:00,40.9,Eur/MWh
213,2018-01-09 20:00:00,2018-01-09 21:00:00,38.0,Eur/MWh
214,2018-01-09 21:00:00,2018-01-09 22:00:00,32.6,Eur/MWh
215,2018-01-09 22:00:00,2018-01-09 23:00:00,30.61,Eur/MWh
216,2018-01-09 23:00:00,2018-01-10 00:00:00,30.0,Eur/MWh
217,2018-01-10 00:00:00,2018-01-10 01:00:00,28.3,Eur/MWh
218,2018-01-10 01:00:00,2018-01-10 02:00:00,27.95,Eur/MWh
219,2018-01-10 02:00:00,2018-01-10 03:00:00,26.91,Eur/MWh
220,2018-01-10 03:00:00,2018-01-10 04:00:00,26.63,Eur/MWh
221,2018-01-10 04:00:00,2018-01-10 05:00:00,30.91,Eur/MWh
222,2018-01-10 05:00:00,2018-01-10 06:00:00,34.87,Eur/MWh
223,2018-01-10 06:00:00,2018-01-10 07:00:00,45.09,Eur/MWh
224,2018-01-10 07:00:00,2018-01-10 08:00:00,49.16,Eur/MWh
225,2018-01-10 08:00:00,2018-01-10 09:00:00,48.94,Eur/MWh
226,2018-01-10 09:00:00,2018-01-10 10:00:00,48.04,Eur/MWh
227,2018-01-10 10:00:00,2018-01-10 11:00:00,47.78,Eur/MWh
228,2018-01-10 11:00:00,2018-01-10 12:00:00,47.19,Eur/MWh
229,2018-01-10 12:00:00,2018-01-10 13:00:00,45.24,Eur/MWh
230,2018-01-10 13:00:00,2018-01-10 14:00:00,47.1,Eur/MWh
231,2018-01-10 14:00:00,2018-01-10 15:00:00,47.98,Eur/MWh
232,2018-01-10 15:00:00,2018-01-10 16:00:00,48.9,Eur/MWh
233,2018-01-10 16:00:00,2018-01-10 17:00:00,51.9,Eur/MWh
234,2018-01-10 17:00:00,2018-01-10 18:00:00,52.69,Eur/MWh
235,2018-01-10 18:00:00,2018-01-10 19:00:00,49.1,Eur/MWh
236,2018-01-10 19:00:00,2018-01-10 20:00:00,44.0,Eur/MWh
237,2018-01-10 20:00:00,2018-01-10 21:00:00,36.99,Eur/MWh
238,2018-01-10 21:00:00,2018-01-10 22:00:00,38.43,Eur/MWh
239,2018-01-10 22:00:00,2018-01-10 23:00:00,37.9,Eur/MWh
240,2018-01-10 23:00:00,2018-01-11 00:00:00,37.33,Eur/MWh
241,2018-01-11 00:00:00,2018-01-11 01:00:00,36.3,Eur/MWh
242,2018-01-11 01:00:00,2018-01-11 02:00:00,34.2,Eur/MWh
243,2018-01-11 02:00:00,2018-01-11 03:00:00,33.0,Eur/MWh
244,2018-01-11 03:00:00,2018-01-11 04:00:00,33.05,Eur/MWh
245,2018-01-11 04:00:00,2018-01-11 05:00:00,37.09,Eur/MWh
246,2018-01-11 05:00:00,2018-01-11 06:00:00,41.5,Eur/MWh
247,2018-01-11 06:00:00,2018-01-11 07:00:00,53.07,Eur/MWh
248,2018-01-11 07:00:00,2018-01-11 08:00:00,57.02,Eur/MWh
249,2018-01-11 08:00:00,2018-01-11 09:00:00,55.91,Eur/MWh
250,2018-01-11 09:00:00,2018-01-11 10:00:00,55.13,Eur/MWh
251,2018-01-11 10:00:00,2018-01-11 11:00:00,55.91,Eur/MWh
252,2018-01-11 11:00:00,2018-01-11 12:00:00,54.61,Eur/MWh
253,2018-01-11 12:00:00,2018-01-11 13:00:00,54.83,Eur/MWh
254,2018-01-11 13:00:00,2018-01-11 14:00:00,54.74,Eur/MWh
255,2018-01-11 14:00:00,2018-01-11 15:00:00,54.01,Eur/MWh
256,2018-01-11 15:00:00,2018-01-11 16:00:00,54.96,Eur/MWh
257,2018-01-11 16:00:00,2018-01-11 17:00:00,57.04,Eur/MWh
258,2018-01-11 17:00:00,2018-01-11 18:00:00,57.48,Eur/MWh
259,2018-01-11 18:00:00,2018-01-11 19:00:00,54.9,Eur/MWh
260,2018-01-11 19:00:00,2018-01-11 20:00:00,50.0,Eur/MWh
261,2018-01-11 20:00:00,2018-01-11 21:00:00,43.13,Eur/MWh
262,2018-01-11 21:00:00,2018-01-11 22:00:00,42.4,Eur/MWh
263,2018-01-11 22:00:00,2018-01-11 23:00:00,37.92,Eur/MWh
264,2018-01-11 23:00:00,2018-01-12 00:00:00,33.09,Eur/MWh
265,2018-01-12 00:00:00,2018-01-12 01:00:00,33.45,Eur/MWh
266,2018-01-12 01:00:00,2018-01-12 02:00:00,34.0,Eur/MWh
267,2018-01-12 02:00:00,2018-01-12 03:00:00,33.08,Eur/MWh
268,2018-01-12 03:00:00,2018-01-12 04:00:00,33.03,Eur/MWh
269,2018-01-12 04:00:00,2018-01-12 05:00:00,35.1,Eur/MWh
270,2018-01-12 05:00:00,2018-01-12 06:00:00,39.93,Eur/MWh
271,2018-01-12 06:00:00,2018-01-12 07:00:00,48.5,Eur/MWh
272,2018-01-12 07:00:00,2018-01-12 08:00:00,48.23,Eur/MWh
273,2018-01-12 08:00:00,2018-01-12 09:00:00,45.99,Eur/MWh
274,2018-01-12 09:00:00,2018-01-12 10:00:00,45.95,Eur/MWh
275,2018-01-12 10:00:00,2018-01-12 11:00:00,46.91,Eur/MWh
276,2018-01-12 11:00:00,2018-01-12 12:00:00,48.49,Eur/MWh
277,2018-01-12 12:00:00,2018-01-12 13:00:00,48.45,Eur/MWh
278,2018-01-12 13:00:00,2018-01-12 14:00:00,45.96,Eur/MWh
279,2018-01-12 14:00:00,2018-01-12 15:00:00,45.92,Eur/MWh
280,2018-01-12 15:00:00,2018-01-12 16:00:00,46.5,Eur/MWh
281,2018-01-12 16:00:00,2018-01-12 17:00:00,50.52,Eur/MWh
282,2018-01-12 17:00:00,2018-01-12 18:00:00,47.0,Eur/MWh
283,2018-01-12 18:00:00,2018-01-12 19:00:00,44.91,Eur/MWh
284,2018-01-12 19:00:00,2018-01-12 20:00:00,43.01,Eur/MWh
285,2018-01-12 20:00:00,2018-01-12 21:00:00,38.79,Eur/MWh
286,2018-01-12 21:00:00,2018-01-12 22:00:00,35.02,Eur/MWh
287,2018-01-12 22:00:00,2018-01-12 23:00:00,33.24,Eur/MWh
288,2018-01-12 23:00:00,2018-01-13 00:00:00,39.03,Eur/MWh
289,2018-01-13 00:00:00,2018-01-13 01:00:00,30.97,Eur/MWh
290,2018-01-13 01:00:00,2018-01-13 02:00:00,29.87,Eur/MWh
291,2018-01-13 02:00:00,2018-01-13 03:00:00,28.93,Eur/MWh
292,2018-01-13 03:00:00,2018-01-13 04:00:00,28.79,Eur/MWh
293,2018-01-13 04:00:00,2018-01-13 05:00:00,28.98,Eur/MWh
294,2018-01-13 05:00:00,2018-01-13 06:00:00,29.35,Eur/MWh
295,2018-01-13 06:00:00,2018-01-13 07:00:00,31.43,Eur/MWh
296,2018-01-13 07:00:00,2018-01-13 08:00:00,36.43,Eur/MWh
297,2018-01-13 08:00:00,2018-01-13 09:00:00,39.92,Eur/MWh
298,2018-01-13 09:00:00,2018-01-13 10:00:00,39.34,Eur/MWh
299,2018-01-13 10:00:00,2018-01-13 11:00:00,40.96,Eur/MWh
300,2018-01-13 11:00:00,2018-01-13 12:00:00,41.02,Eur/MWh
301,2018-01-13 12:00:00,2018-01-13 13:00:00,38.81,Eur/MWh
302,2018-01-13 13:00:00,2018-01-13 14:00:00,32.16,Eur/MWh
303,2018-01-13 14:00:00,2018-01-13 15:00:00,31.88,Eur/MWh
304,2018-01-13 15:00:00,2018-01-13 16:00:00,34.86,Eur/MWh
305,2018-01-13 16:00:00,2018-01-13 17:00:00,38.9,Eur/MWh
306,2018-01-13 17:00:00,2018-01-13 18:00:00,37.62,Eur/MWh
307,2018-01-13 18:00:00,2018-01-13 19:00:00,32.86,Eur/MWh
308,2018-01-13 19:00:00,2018-01-13 20:00:00,30.59,Eur/MWh
309,2018-01-13 20:00:00,2018-01-13 21:00:00,29.8,Eur/MWh
310,2018-01-13 21:00:00,2018-01-13 22:00:00,29.34,Eur/MWh
311,2018-01-13 22:00:00,2018-01-13 23:00:00,28.8,Eur/MWh
312,2018-01-13 23:00:00,2018-01-14 00:00:00,23.25,Eur/MWh
313,2018-01-14 00:00:00,2018-01-14 01:00:00,22.82,Eur/MWh
314,2018-01-14 01:00:00,2018-01-14 02:00:00,24.01,Eur/MWh
315,2018-01-14 02:00:00,2018-01-14 03:00:00,22.37,Eur/MWh
316,2018-01-14 03:00:00,2018-01-14 04:00:00,22.35,Eur/MWh
317,2018-01-14 04:00:00,2018-01-14 05:00:00,21.66,Eur/MWh
318,2018-01-14 05:00:00,2018-01-14 06:00:00,20.45,Eur/MWh
319,2018-01-14 06:00:00,2018-01-14 07:00:00,22.02,Eur/MWh
320,2018-01-14 07:00:00,2018-01-14 08:00:00,28.09,Eur/MWh
321,2018-01-14 08:00:00,2018-01-14 09:00:00,29.41,Eur/MWh
322,2018-01-14 09:00:00,2018-01-14 10:00:00,29.74,Eur/MWh
323,2018-01-14 10:00:00,2018-01-14 11:00:00,30.13,Eur/MWh
324,2018-01-14 11:00:00,2018-01-14 12:00:00,29.81,Eur/MWh
325,2018-01-14 12:00:00,2018-01-14 13:00:00,29.44,Eur/MWh
326,2018-01-14 13:00:00,2018-01-14 14:00:00,29.94,Eur/MWh
327,2018-01-14 14:00:00,2018-01-14 15:00:00,32.09,Eur/MWh
328,2018-01-14 15:00:00,2018-01-14 16:00:00,34.8,Eur/MWh
329,2018-01-14 16:00:00,2018-01-14 17:00:00,37.99,Eur/MWh
330,2018-01-14 17:00:00,2018-01-14 18:00:00,37.22,Eur/MWh
331,2018-01-14 18:00:00,2018-01-14 19:00:00,34.72,Eur/MWh
332,2018-01-14 19:00:00,2018-01-14 20:00:00,32.65,Eur/MWh
333,2018-01-14 20:00:00,2018-01-14 21:00:00,30.42,Eur/MWh
334,2018-01-14 21:00:00,2018-01-14 22:00:00,32.51,Eur/MWh
335,2018-01-14 22:00:00,2018-01-14 23:00:00,29.53,Eur/MWh
336,2018-01-14 23:00:00,2018-01-15 00:00:00,23.15,Eur/MWh
337,2018-01-15 00:00:00,2018-01-15 01:00:00,24.02,Eur/MWh
338,2018-01-15 01:00:00,2018-01-15 02:00:00,23.1,Eur/MWh
339,2018-01-15 02:00:00,2018-01-15 03:00:00,20.29,Eur/MWh
340,2018-01-15 03:00:00,2018-01-15 04:00:00,22.81,Eur/MWh
341,2018-01-15 04:00:00,2018-01-15 05:00:00,25.17,Eur/MWh
342,2018-01-15 05:00:00,2018-01-15 06:00:00,40.7,Eur/MWh
343,2018-01-15 06:00:00,2018-01-15 07:00:00,49.91,Eur/MWh
344,2018-01-15 07:00:00,2018-01-15 08:00:00,52.73,Eur/MWh
345,2018-01-15 08:00:00,2018-01-15 09:00:00,43.7,Eur/MWh
346,2018-01-15 09:00:00,2018-01-15 10:00:00,32.32,Eur/MWh
347,2018-01-15 10:00:00,2018-01-15 11:00:00,30.3,Eur/MWh
