,start_timestamp,end_timestamp,marketprice,unit
93,2022-01-04 20:00:00,2022-01-04 21:00:00,140.92,Eur/MWh
94,2022-01-04 21:00:00,2022-01-04 22:00:00,137.92,Eur/MWh
95,2022-01-04 22:00:00,2022-01-04 23:00:00,97.56,Eur/MWh
96,2022-01-04 23:00:00,2022-01-05 00:00:00,105.31,Eur/MWh
97,2022-01-05 00:00:00,2022-01-05 01:00:00,97.29,Eur/MWh
98,2022-01-05 01:00:00,2022-01-05 02:00:00,84.5,Eur/MWh
99,2022-01-05 02:00:00,2022-01-05 03:00:00,75.38,Eur/MWh
100,2022-01-05 03:00:00,2022-01-05 04:00:00,79.11,Eur/MWh
101,2022-01-05 04:00:00,2022-01-05 05:00:00,94.79,Eur/MWh
102,2022-01-05 05:00:00,2022-01-05 06:00:00,99.16,Eur/MWh
103,2022-01-05 06:00:00,2022-01-05 07:00:00,101.15,Eur/MWh
104,2022-01-05 07:00:00,2022-01-05 08:00:00,129.56,Eur/MWh
105,2022-01-05 08:00:00,2022-01-05 09:00:00,113.37,Eur/MWh
106,2022-01-05 09:00:00,2022-01-05 10:00:00,94.43,Eur/MWh
107,2022-01-05 10:00:00,2022-01-05 11:00:00,98.1,Eur/MWh
108,2022-01-05 11:00:00,2022-01-05 12:00:00,95.68,Eur/MWh
109,2022-01-05 12:00:00,2022-01-05 13:00:00,96.8,Eur/MWh
110,2022-01-05 13:00:00,2022-01-05 14:00:00,107.32,Eur/MWh
111,2022-01-05 14:00:00,2022-01-05 15:00:00,119.48,Eur/MWh
112,2022-01-05 15:00:00,2022-01-05 16:00:00,137.28,Eur/MWh
113,2022-01-05 16:00:00,2022-01-05 17:00:00,148.09,Eur/MWh
114,2022-01-05 17:00:00,2022-01-05 18:00:00,139.88,Eur/MWh
115,2022-01-05 18:00:00,2022-01-05 19:00:00,135.75,Eur/MWh
116,2022-01-05 19:00:00,2022-01-05 20:00:00,119.93,Eur/MWh
117,2022-01-05 20:00:00,2022-01-05 21:00:00,98.09,Eur/MWh
118,2022-01-05 21:00:00,2022-01-05 22:00:00,118.71,Eur/MWh
119,2022-01-05 22:00:00,2022-01-05 23:00:00,99.68,Eur/MWh
120,2022-01-05 23:00:00,2022-01-06 00:00:00,99.85,Eur/MWh
121,2022-01-06 00:00:00,2022-01-06 01:00:00,101.32,Eur/MWh
122,2022-01-06 01:00:00,2022-01-06 02:00:00,110.01,Eur/MWh
123,2022-01-06 02:00:00,2022-01-06 03:00:00,111.55,Eur/MWh
124,2022-01-06 03:00:00,2022-01-06 04:00:00,123.37,Eur/MWh
125,2022-01-06 04:00:00,2022-01-06 05:00:00,149.94,Eur/MWh
126,2022-01-06 05:00:00,2022-01-06 06:00:00,185.92,Eur/MWh
127,2022-01-06 06:00:00,2022-01-06 07:00:00,228.25,Eur/MWh
128,2022-01-06 07:00:00,2022-01-06 08:00:00,228.92,Eur/MWh
129,2022-01-06 08:00:00,2022-01-06 09:00:00,212.9,Eur/MWh
130,2022-01-06 09:00:00,2022-01-06 10:00:00,215.5,Eur/MWh
131,2022-01-06 10:00:00,2022-01-06 11:00:00,231.9,Eur/MWh
132,2022-01-06 11:00:00,2022-01-06 12:00:00,226.0,Eur/MWh
133,2022-01-06 12:00:00,2022-01-06 13:00:00,209.2,Eur/MWh
134,2022-01-06 13:00:00,2022-01-06 14:00:00,216.06,Eur/MWh
135,2022-01-06 14:00:00,2022-01-06 15:00:00,230.77,Eur/MWh
136,2022-01-06 15:00:00,2022-01-06 16:00:00,245.95,Eur/MWh
137,2022-01-06 16:00:00,2022-01-06 17:00:00,274.11,Eur/MWh
138,2022-01-06 17:00:00,2022-01-06 18:00:00,273.44,Eur/MWh
139,2022-01-06 18:00:00,2022-01-06 19:00:00,245.48,Eur/MWh
140,2022-01-06 19:00:00,2022-01-06 20:00:00,226.14,Eur/MWh
141,2022-01-06 20:00:00,2022-01-06 21:00:00,208.31,Eur/MWh
142,2022-01-06 21:00:00,2022-01-06 22:00:00,178.75,Eur/MWh
143,2022-01-06 22:00:00,2022-01-06 23:00:00,124.7,Eur/MWh
144,2022-01-06 23:00:00,2022-01-07 00:00:00,128.92,Eur/MWh
145,2022-01-07 00:00:00,2022-01-07 01:00:00,118.4,Eur/MWh
146,2022-01-07 01:00:00,2022-01-07 02:00:00,103.01,Eur/MWh
147,2022-01-07 02:00:00,2022-01-07 03:00:00,101.91,Eur/MWh
148,2022-01-07 03:00:00,2022-01-07 04:00:00,101.98,Eur/MWh
149,2022-01-07 04:00:00,2022-01-07 05:00:00,114.99,Eur/MWh
150,2022-01-07 05:00:00,2022-01-07 06:00:00,140.19,Eur/MWh
151,2022-01-07 06:00:00,2022-01-07 07:00:00,152.64,Eur/MWh
152,2022-01-07 07:00:00,2022-01-07 08:00:00,160.97,Eur/MWh
153,2022-01-07 08:00:00,2022-01-07 09:00:00,161.85,Eur/MWh
154,2022-01-07 09:00:00,2022-01-07 10:00:00,161.37,Eur/MWh
155,2022-01-07 10:00:00,2022-01-07 11:00:00,166.06,Eur/MWh
156,2022-01-07 11:00:00,2022-01-07 12:00:00,166.54,Eur/MWh
157,2022-01-07 12:00:00,2022-01-07 13:00:00,166.04,Eur/MWh
158,2022-01-07 13:00:00,2022-01-07 14:00:00,169.43,Eur/MWh
159,2022-01-07 14:00:00,2022-01-07 15:00:00,189.7,Eur/MWh
160,2022-01-07 15:00:00,2022-01-07 16:00:00,201.97,Eur/MWh
161,2022-01-07 16:00:00,2022-01-07 17:00:00,243.11,Eur/MWh
162,2022-01-07 17:00:00,2022-01-07 18:00:00,253.81,Eur/MWh
163,2022-01-07 18:00:00,2022-01-07 19:00:00,237.05,Eur/MWh
164,2022-01-07 19:00:00,2022-01-07 20:00:00,224.33,Eur/MWh
165,2022-01-07 20:00:00,2022-01-07 21:00:00,213.81,Eur/MWh
166,2022-01-07 21:00:00,2022-01-07 22:00:00,185.94,Eur/MWh
167,2022-01-07 22:00:00,2022-01-07 23:00:00,148.32,Eur/MWh
168,2022-01-07 23:00:00,2022-01-08 00:00:00,164.17,Eur/MWh
169,2022-01-08 00:00:00,2022-01-08 01:00:00,152.83,Eur/MWh
170,2022-01-08 01:00:00,2022-01-08 02:00:00,166.0,Eur/MWh
171,2022-01-08 02:00:00,2022-01-08 03:00:00,160.86,Eur/MWh
172,2022-01-08 03:00:00,2022-01-08 04:00:00,160.0,Eur/MWh
173,2022-01-08 04:00:00,2022-01-08 05:00:00,154.3,Eur/MWh
174,2022-01-08 05:00:00,2022-01-08 06:00:00,166.0,Eur/MWh
175,2022-01-08 06:00:00,2022-01-08 07:00:00,182.91,Eur/MWh
176,2022-01-08 07:00:00,2022-01-08 08:00:00,215.89,Eur/MWh
177,2022-01-08 08:00:00,2022-01-08 09:00:00,231.0,Eur/MWh
178,2022-01-08 09:00:00,2022-01-08 10:00:00,228.95,Eur/MWh
179,2022-01-08 10:00:00,2022-01-08 11:00:00,215.39,Eur/MWh
180,2022-01-08 11:00:00,2022-01-08 12:00:00,206.68,Eur/MWh
181,2022-01-08 12:00:00,2022-01-08 13:00:00,185.0,Eur/MWh
182,2022-01-08 13:00:00,2022-01-08 14:00:00,169.52,Eur/MWh
183,2022-01-08 14:00:00,2022-01-08 15:00:00,162.8,Eur/MWh
184,2022-01-08 15:00:00,2022-01-08 16:00:00,161.34,Eur/MWh
185,2022-01-08 16:00:00,2022-01-08 17:00:00,189.9,Eur/MWh
186,2022-01-08 17:00:00,2022-01-08 18:00:00,170.71,Eur/MWh
187,2022-01-08 18:00:00,2022-01-08 19:00:00,140.23,Eur/MWh
188,2022-01-08 19:00:00,2022-01-08 20:00:00,102.54,Eur/MWh
189,2022-01-08 20:00:00,2022-01-08 21:00:00,102.18,Eur/MWh
190,2022-01-08 21:00:00,2022-01-08 22:00:00,102.29,Eur/MWh
191,2022-01-08 22:00:00,2022-01-08 23:00:00,90.05,Eur/MWh
192,2022-01-08 23:00:00,2022-01-09 00:00:00,85.03,Eur/MWh
193,2022-01-09 00:00:00,2022-01-09 01:00:00,84.4,Eur/MWh
194,2022-01-09 01:00:00,2022-01-09 02:00:00,80.24,Eur/MWh
195,2022-01-09 02:00:00,2022-01-09 03:00:00,55.46,Eur/MWh
196,2022-01-09 03:00:00,2022-01-09 04:00:00,49.29,Eur/MWh
197,2022-01-09 04:00:00,2022-01-09 05:00:00,50.64,Eur/MWh
198,2022-01-09 05:00:00,2022-01-09 06:00:00,74.29,Eur/MWh
199,2022-01-09 06:00:00,2022-01-09 07:00:00,84.44,Eur/MWh
200,2022-01-09 07:00:00,2022-01-09 08:00:00,97.26,Eur/MWh
201,2022-01-09 08:00:00,2022-01-09 09:00:00,119.97,Eur/MWh
202,2022-01-09 09:00:00,2022-01-09 10:00:00,134.96,Eur/MWh
203,2022-01-09 10:00:00,2022-01-09 11:00:00,149.4,Eur/MWh
204,2022-01-09 11:00:00,2022-01-09 12:00:00,165.13,Eur/MWh
205,2022-01-09 12:00:00,2022-01-09 13:00:00,165.06,Eur/MWh
206,2022-01-09 13:00:00,2022-01-09 14:00:00,170.09,Eur/MWh
207,2022-01-09 14:00:00,2022-01-09 15:00:00,189.04,Eur/MWh
208,2022-01-09 15:00:00,2022-01-09 16:00:00,190.96,Eur/MWh
209,2022-01-09 16:00:00,2022-01-09 17:00:00,223.3,Eur/MWh
210,2022-01-09 17:00:00,2022-01-09 18:00:00,243.94,Eur/MWh
211,2022-01-09 18:00:00,2022-01-09 19:00:00,240.0,Eur/MWh
212,2022-01-09 19:00:00,2022-01-09 20:00:00,230.82,Eur/MWh
213,2022-01-09 20:00:00,2022-01-09 21:00:00,214.02,Eur/MWh
214,2022-01-09 21:00:00,2022-01-09 22:00:00,215.88,Eur/MWh
215,2022-01-09 22:00:00,2022-01-09 23:00:00,203.8,Eur/MWh
216,2022-01-09 23:00:00,2022-01-10 00:00:00,196.23,Eur/MWh
217,2022-01-10 00:00:00,2022-01-10 01:00:00,191.85,Eur/MWh
218,2022-01-10 01:00:00,2022-01-10 02:00:00,195.91,Eur/MWh
219,2022-01-10 02:00:00,2022-01-10 03:00:00,186.66,Eur/MWh
220,2022-01-10 03:00:00,2022-01-10 04:00:00,178.04,Eur/MWh
221,2022-01-10 04:00:00,2022-01-10 05:00:00,191.65,Eur/MWh
222,2022-01-10 05:00:00,2022-01-10 06:00:00,237.44,Eur/MWh
223,2022-01-10 06:00:00,2022-01-10 07:00:00,299.95,Eur/MWh
224,2022-01-10 07:00:00,2022-01-10 08:00:00,313.92,Eur/MWh
225,2022-01-10 08:00:00,2022-01-10 09:00:00,315.0,Eur/MWh
226,2022-01-10 09:00:00,2022-01-10 10:00:00,310.41,Eur/MWh
227,2022-01-10 10:00:00,2022-01-10 11:00:00,310.08,Eur/MWh
228,2022-01-10 11:00:00,2022-01-10 12:00:00,300.0,Eur/MWh
229,2022-01-10 12:00:00,2022-01-10 13:00:00,297.01,Eur/MWh
230,2022-01-10 13:00:00,2022-01-10 14:00:00,299.96,Eur/MWh
231,2022-01-10 14:00:00,2022-01-10 15:00:00,306.45,Eur/MWh
232,2022-01-10 15:00:00,2022-01-10 16:00:00,302.73,Eur/MWh
233,2022-01-10 16:00:00,2022-01-10 17:00:00,315.47,Eur/MWh
234,2022-01-10 17:00:00,2022-01-10 18:00:00,310.82,Eur/MWh
235,2022-01-10 18:00:00,2022-01-10 19:00:00,294.98,Eur/MWh
236,2022-01-10 19:00:00,2022-01-10 20:00:00,267.45,Eur/MWh
237,2022-01-10 20:00:00,2022-01-10 21:00:00,242.29,Eur/MWh
238,2022-01-10 21:00:00,2022-01-10 22:00:00,217.03,Eur/MWh
239,2022-01-10 22:00:00,2022-01-10 23:00:00,195.83,Eur/MWh
240,2022-01-10 23:00:00,2022-01-11 00:00:00,210.34,Eur/MWh
241,2022-01-11 00:00:00,2022-01-11 01:00:00,202.42,Eur/MWh
242,2022-01-11 01:00:00,2022-01-11 02:00:00,197.6,Eur/MWh
243,2022-01-11 02:00:00,2022-01-11 03:00:00,193.0,Eur/MWh
244,2022-01-11 03:00:00,2022-01-11 04:00:00,194.9,Eur/MWh
245,2022-01-11 04:00:00,2022-01-11 05:00:00,204.45,Eur/MWh
246,2022-01-11 05:00:00,2022-01-11 06:00:00,237.13,Eur/MWh
247,2022-01-11 06:00:00,2022-01-11 07:00:00,298.68,Eur/MWh
248,2022-01-11 07:00:00,2022-01-11 08:00:00,302.02,Eur/MWh
249,2022-01-11 08:00:00,2022-01-11 09:00:00,297.16,Eur/MWh
250,2022-01-11 09:00:00,2022-01-11 10:00:00,277.02,Eur/MWh
251,2022-01-11 10:00:00,2022-01-11 11:00:00,266.43,Eur/MWh
252,2022-01-11 11:00:00,2022-01-11 12:00:00,254.92,Eur/MWh
253,2022-01-11 12:00:00,2022-01-11 13:00:00,248.89,Eur/MWh
254,2022-01-11 13:00:00,2022-01-11 14:00:00,255.01,Eur/MWh
255,2022-01-11 14:00:00,2022-01-11 15:00:00,277.9,Eur/MWh
256,2022-01-11 15:00:00,2022-01-11 16:00:00,289.94,Eur/MWh
257,2022-01-11 16:00:00,2022-01-11 17:00:00,316.4,Eur/MWh
258,2022-01-11 17:00:00,2022-01-11 18:00:00,315.9,Eur/MWh
259,2022-01-11 18:00:00,2022-01-11 19:00:00,309.2,Eur/MWh
260,2022-01-11 19:00:00,2022-01-11 20:00:00,285.33,Eur/MWh
261,2022-01-11 20:00:00,2022-01-11 21:00:00,245.44,Eur/MWh
262,2022-01-11 21:00:00,2022-01-11 22:00:00,237.27,Eur/MWh
263,2022-01-11 22:00:00,2022-01-11 23:00:00,212.49,Eur/MWh
264,2022-01-11 23:00:00,2022-01-12 00:00:00,196.65,Eur/MWh
265,2022-01-12 00:00:00,2022-01-12 01:00:00,187.1,Eur/MWh
266,2022-01-12 01:00:00,2022-01-12 02:00:00,184.27,Eur/MWh
267,2022-01-12 02:00:00,2022-01-12 03:00:00,179.58,Eur/MWh
268,2022-01-12 03:00:00,2022-01-12 04:00:00,178.33,Eur/MWh
269,2022-01-12 04:00:00,2022-01-12 05:00:00,193.5,Eur/MWh
270,2022-01-12 05:00:00,2022-01-12 06:00:00,240.56,Eur/MWh
271,2022-01-12 06:00:00,2022-01-12 07:00:00,273.18,Eur/MWh
272,2022-01-12 07:00:00,2022-01-12 08:00:00,300.1,Eur/MWh
273,2022-01-12 08:00:00,2022-01-12 09:00:00,292.74,Eur/MWh
274,2022-01-12 09:00:00,2022-01-12 10:00:00,275.5,Eur/MWh
275,2022-01-12 10:00:00,2022-01-12 11:00:00,258.65,Eur/MWh
276,2022-01-12 11:00:00,2022-01-12 12:00:00,245.11,Eur/MWh
277,2022-01-12 12:00:00,2022-01-12 13:00:00,232.08,Eur/MWh
278,2022-01-12 13:00:00,2022-01-12 14:00:00,234.77,Eur/MWh
279,2022-01-12 14:00:00,2022-01-12 15:00:00,240.01,Eur/MWh
280,2022-01-12 15:00:00,2022-01-12 16:00:00,255.0,Eur/MWh
281,2022-01-12 16:00:00,2022-01-12 17:00:00,284.82,Eur/MWh
282,2022-01-12 17:00:00,2022-01-12 18:00:00,285.97,Eur/MWh
283,2022-01-12 18:00:00,2022-01-12 19:00:00,269.03,Eur/MWh
284,2022-01-12 19:00:00,2022-01-12 20:00:00,235.25,Eur/MWh
285,2022-01-12 20:00:00,2022-01-12 21:00:00,191.5,Eur/MWh
286,2022-01-12 21:00:00,2022-01-12 22:00:00,193.69,Eur/MWh
287,2022-01-12 22:00:00,2022-01-12 23:00:00,172.18,Eur/MWh
288,2022-01-12 23:00:00,2022-01-13 00:00:00,173.14,Eur/MWh
289,2022-01-13 00:00:00,2022-01-13 01:00:00,161.69,Eur/MWh
290,2022-01-13 01:00:00,2022-01-13 02:00:00,153.58,Eur/MWh
291,2022-01-13 02:00:00,2022-01-13 03:00:00,147.07,Eur/MWh
292,2022-01-13 03:00:00,2022-01-13 04:00:00,152.47,Eur/MWh
293,2022-01-13 04:00:00,2022-01-13 05:00:00,171.26,Eur/MWh
294,2022-01-13 05:00:00,2022-01-13 06:00:00,192.03,Eur/MWh
295,2022-01-13 06:00:00,2022-01-13 07:00:00,215.24,Eur/MWh
296,2022-01-13 07:00:00,2022-01-13 08:00:00,235.9,Eur/MWh
297,2022-01-13 08:00:00,2022-01-13 09:00:00,219.99,Eur/MWh
298,2022-01-13 09:00:00,2022-01-13 10:00:00,180.08,Eur/MWh
299,2022-01-13 10:00:00,2022-01-13 11:00:00,170.16,Eur/MWh
300,2022-01-13 11:00:00,2022-01-13 12:00:00,152.53,Eur/MWh
301,2022-01-13 12:00:00,2022-01-13 13:00:00,134.13,Eur/MWh
302,2022-01-13 13:00:00,2022-01-13 14:00:00,171.01,Eur/MWh
303,2022-01-13 14:00:00,2022-01-13 15:00:00,201.59,Eur/MWh
304,2022-01-13 15:00:00,2022-01-13 16:00:00,205.38,Eur/MWh
305,2022-01-13 16:00:00,2022-01-13 17:00:00,220.3,Eur/MWh
306,2022-01-13 17:00:00,2022-01-13 18:00:00,212.76,Eur/MWh
307,2022-01-13 18:00:00,2022-01-13 19:00:00,210.0,Eur/MWh
308,2022-01-13 19:00:00,2022-01-13 20:00:00,192.69,Eur/MWh
309,2022-01-13 20:00:00,2022-01-13 21:00:00,164.46,Eur/MWh
310,2022-01-13 21:00:00,2022-01-13 22:00:00,164.2,Eur/MWh
311,2022-01-13 22:00:00,2022-01-13 23:00:00,122.09,Eur/MWh
312,2022-01-13 23:00:00,2022-01-14 00:00:00,120.04,Eur/MWh
313,2022-01-14 00:00:00,2022-01-14 01:00:00,110.03,Eur/MWh
314,2022-01-14 01:00:00,2022-01-14 02:00:00,108.24,Eur/MWh
315,2022-01-14 02:00:00,2022-01-14 03:00:00,107.46,Eur/MWh
316,2022-01-14 03:00:00,2022-01-14 04:00:00,109.82,Eur/MWh
317,2022-01-14 04:00:00,2022-01-14 05:00:00,140.52,Eur/MWh
318,2022-01-14 05:00:00,2022-01-14 06:00:00,176.04,Eur/MWh
319,2022-01-14 06:00:00,2022-01-14 07:00:00,190.97,Eur/MWh
320,2022-01-14 07:00:00,2022-01-14 08:00:00,216.99,Eur/MWh
321,2022-01-14 08:00:00,2022-01-14 09:00:00,196.91,Eur/MWh
322,2022-01-14 09:00:00,2022-01-14 10:00:00,162.92,Eur/MWh
323,2022-01-14 10:00:00,2022-01-14 11:00:00,160.04,Eur/MWh
324,2022-01-14 11:00:00,2022-01-14 12:00:00,154.01,Eur/MWh
325,2022-01-14 12:00:00,2022-01-14 13:00:00,152.29,Eur/MWh
326,2022-01-14 13:00:00,2022-01-14 14:00:00,186.94,Eur/MWh
327,2022-01-14 14:00:00,2022-01-14 15:00:00,217.18,Eur/MWh
328,2022-01-14 15:00:00,2022-01-14 16:00:00,224.91,Eur/MWh
329,2022-01-14 16:00:00,2022-01-14 17:00:00,262.0,Eur/MWh
330,2022-01-14 17:00:00,2022-01-14 18:00:00,260.04,Eur/MWh
331,2022-01-14 18:00:00,2022-01-14 19:00:00,234.32,Eur/MWh
332,2022-01-14 19:00:00,2022-01-14 20:00:00,215.04,Eur/MWh
333,2022-01-14 20:00:00,2022-01-14 21:00:00,204.39,Eur/MWh
334,2022-01-14 21:00:00,2022-01-14 22:00:00,194.29,Eur/MWh
335,2022-01-14 22:00:00,2022-01-14 23:00:00,184.9,Eur/MWh
336,2022-01-14 23:00:00,2022-01-15 00:00:00,222.01,Eur/MWh
337,2022-01-15 00:00:00,2022-01-15 01:00:00,205.08,Eur/MWh
338,2022-01-15 01:00:00,2022-01-15 02:00:00,194.62,Eur/MWh
339,2022-01-15 02:00:00,2022-01-15 03:00:00,182.64,Eur/MWh
340,2022-01-15 03:00:00,2022-01-15 04:00:00,187.83,Eur/MWh
341,2022-01-15 04:00:00,2022-01-15 05:00:00,190.58,Eur/MWh
342,2022-01-15 05:00:00,2022-01-15 06:00:00,190.27,Eur/MWh
343,2022-01-15 06:00:00,2022-01-15 07:00:00,204.46,Eur/MWh
344,2022-01-15 07:00:00,2022-01-15 08:00:00,212.84,Eur/MWh
345,2022-01-15 08:00:00,2022-01-15 09:00:00,230.0,Eur/MWh
346,2022-01-15 09:00:00,2022-01-15 10:00:00,222.39,Eur/MWh
347,2022-01-15 10:00:00,2022-01-15 11:00:00,214.92,Eur/MWh
